"id","uid","text","attitudes","comments","reposts","scheme"
872,"4182308011120283","哦，这个是橘柚，橘子和柚子的私生子","43","25",3,"https://m.weibo.cn/status/FyxcR4Hr5?mblogid=FyxcR4Hr5&luicode=10000011&lfid=1076031410812623"
873,"4182307407644951","#V影响力峰会##科学护卫队##一点植物学#瓷玫瑰，第一次听到这个名字，不知道大家的脑海中会浮现什么样子的花朵。瓷玫瑰确实是因为外形和色彩都类似于玫瑰花，并且有着瓷器的光泽，所以得名的。但是，它们跟玫瑰却没有任何亲戚关系哦。它是姜科植物，恩，跟我们常吃的生姜是一大家族的。瓷玫瑰具体的特 ...全文","267","50",51,"https://m.weibo.cn/status/FyxbSw4NF?mblogid=FyxbSw4NF&luicode=10000011&lfid=1076031410812623"
874,"4182270976351029","手头有材料的同学，请迅速贴出实验报告","65","54",39,"https://m.weibo.cn/status/Fywf7qEbX?mblogid=Fywf7qEbX&luicode=10000011&lfid=1076031410812623"
875,"4182257323396158","#不吐不快# 凉茶延寿？没有进行临床实验就下结论，也是醉了，挺范老师 @范志红_原创营养信息 。另外市面上的王老吉应该称为王老吉凉茶饮料，加糖加很多了，喝真的传统王老吉凉茶，估计没几个朋友舌头能挺住。#V影响力峰会#","41","22",9,"https://m.weibo.cn/status/FyvT6efuK?mblogid=FyvT6efuK&luicode=10000011&lfid=1076031410812623"
876,"4182249131444540","新一天，被健哥的咖啡叫醒","239","76",44,"https://m.weibo.cn/status/FyvFT63N2?mblogid=FyvFT63N2&luicode=10000011&lfid=1076031410812623"
877,"4182237035853367","芥菜油菜榨的油是芥花油，白菜型油菜才是熟悉的油菜油。然鹅，这两种都被欧洲来的甘蓝型油菜抢了风头","46","21",6,"https://m.weibo.cn/status/FyvmnoyJ9?mblogid=FyvmnoyJ9&luicode=10000011&lfid=1076031410812623"
878,"4182097985608865","阔叶十大功劳，也不能吃。","48","28",6,"https://m.weibo.cn/status/FyrK6nx7z?mblogid=FyrK6nx7z&luicode=10000011&lfid=1076031410812623"
879,"4182092461404898","又到桂花结果时，没啥好期待的，即便是熟了，也是又麻又苦。","51","30",12,"https://m.weibo.cn/status/FyrBc5TtE?mblogid=FyrBc5TtE&luicode=10000011&lfid=1076031410812623"
880,"4182066381517547","苦蘵，酸浆的表亲，成熟的果子也是可以吃的。要等它们变成橙黄色。","62","39",19,"https://m.weibo.cn/status/FyqV86mMz?mblogid=FyqV86mMz&luicode=10000011&lfid=1076031410812623"
881,"4182029274655623","发布了头条文章：《两个不同甜度但质量相同的苹果，除了糖分含量外其他营养成分相差大吗》 两个不同甜度但质量相同的苹果，除了糖分含量外其他营养成分相差大吗","49","12",7,"https://m.weibo.cn/status/FypXhjx8H?mblogid=FypXhjx8H&luicode=10000011&lfid=1076031410812623"
882,"4181990276665988","具有战备意识的萝卜，一个仓库不够，修俩","68","6",2,"https://m.weibo.cn/status/FyoWnrY7W?mblogid=FyoWnrY7W&luicode=10000011&lfid=1076031410812623"
883,"4181979992138702","#V影响力峰会##科学护卫队##一点植物学#红心火龙果的颜色实在是让人印象深刻，吃的时候，弄不好嘴上，手上都是红色的，吃完之后，恩，可能吃的够多的话，某些东西也会发红。那么红心火龙果里究竟含有什么色素呢？甜菜色素？花青素？史军老师，利用遇酸遇碱变色的原理。用白醋和碱面，做了一个家庭小实 ...全文","47","27",12,"https://m.weibo.cn/status/FyoFN8Ync?mblogid=FyoFN8Ync&luicode=10000011&lfid=1076031410812623"
884,"4181935938790467","美//@o阿蒙o:水仙、牡丹、秋海棠、胡枝子、萍蓬草、黄蜀葵、枇杷、蝴蝶花、蜂斗菜//@落月冷书灯:好几个认不出来，请教各位老师@植物人史军 @o阿蒙o @余天一微博","72","4",108,"https://m.weibo.cn/status/FynwJASNJ?mblogid=FynwJASNJ&luicode=10000011&lfid=1076031410812623"
885,"4181917127438259","一种柯，效果被渲染为跟繁殖能力有关（为啥？不解释！）根本用途是吃饱肚子和涩肠，没错，因为单宁太多了，吃多了会便秘对了，不要带着壳吃哦。","47","34",7,"https://m.weibo.cn/status/Fyn2ovd1V?mblogid=Fyn2ovd1V&luicode=10000011&lfid=1076031410812623"
886,"4181912459290566","#V影响力峰会##科学护卫队# @拇姬 老师是从头冷到底啊连谢谢都是真谢谢。","33","2",0,"https://m.weibo.cn/status/FymURCYTQ?mblogid=FymURCYTQ&luicode=10000011&lfid=1076031410812623"
887,"4181900697936111","铜钱草，迷迭香，碰碰香都不错","40","12",1,"https://m.weibo.cn/status/FymBTxixN?mblogid=FymBTxixN&luicode=10000011&lfid=1076031410812623"
888,"4181891777401708","#V影响力峰会##科学护卫队# 科普论坛排队的人少，不代表力量小","69","5",1,"https://m.weibo.cn/status/Fymnvv3wo?mblogid=Fymnvv3wo&luicode=10000011&lfid=1076031410812623"
889,"4181733883244684","#植物人的深夜放毒时间# 仍然是橘橙，仍然的多汁，仍然的软，一包包的天然果汁，一个个的果味之吻，隆冬时节的念想。真不是广告。样品来自 @圆圆橘子铺","57","26",7,"https://m.weibo.cn/status/FyigQdC5C?mblogid=FyigQdC5C&luicode=10000011&lfid=1076031410812623"
890,"4181687875394972","不要选软的","51","21",15,"https://m.weibo.cn/status/Fyh4DmDtG?mblogid=Fyh4DmDtG&luicode=10000011&lfid=1076031410812623"
891,"4181683613505220","很多人挖的就不是荠菜//@兔阿福静静舔着堤叔：野菜我们敢挖来吃的好像就是荠菜了……毕竟它真的好吃","48","23",9,"https://m.weibo.cn/status/FygXLeHRO?mblogid=FygXLeHRO&luicode=10000011&lfid=1076031410812623"
892,"4181651417734427","#不吐不快# 这军训不体验也罢，第一，淡水鱼生吃得寄生虫病的风险极高，罗非鱼多半是市场里买的，福建大部不够热，野生有困难。第二，看叶子认野菜，与谋财害命无异。老司机也不敢这么玩。#科学护卫队##V影响力峰会#","299","104",83,"https://m.weibo.cn/status/Fyg7Pws4P?mblogid=Fyg7Pws4P&luicode=10000011&lfid=1076031410812623"
893,"4181647362432081","再提醒大家一下，这个黄果茄是有毒的！千万不要吃，吃了轻则上吐下泄，重则有生命危险。","97","34",33,"https://m.weibo.cn/status/Fyg1iacH7?mblogid=Fyg1iacH7&luicode=10000011&lfid=1076031410812623"
894,"4181623056184272","甜叶菊这甜并不是所有动物都喜欢的。本身也是一种防御，试想一口吞一嘴糖精，也不爽。只有人才会稀释后食用","53","25",2,"https://m.weibo.cn/status/Fyfo5pWOk?mblogid=Fyfo5pWOk&luicode=10000011&lfid=1076031410812623"
895,"4181613891798121","#一点植物学# 每到五六月份的时候，江浙一带就可以吃到新鲜多汁的枇杷，却从来没有想过，它们的花朵在何时开放？在现在这个隆冬时节，路边的枇杷却在开花，就是如此的任性！在冬天开花的植物并不是非常多，为了保护幼嫩的果实的发育，它们的子房上都有厚厚的绒毛。嗯哼，来年就可以吃到它们啦。 [枇杷] ...全文","77","51",15,"https://m.weibo.cn/status/Fyf9j7xLX?mblogid=Fyf9j7xLX&luicode=10000011&lfid=1076031410812623"
896,"4181597635167820","发布了头条文章：《土豆发芽了，还能不能吃？》 土豆发芽了，还能不能吃？","54","25",17,"https://m.weibo.cn/status/FyeJ5lGnW?mblogid=FyeJ5lGnW&luicode=10000011&lfid=1076031410812623"
897,"4181556475725972","释迦，佛头果，口感像豆沙，好吃！","61","60",11,"https://m.weibo.cn/status/FydEHo1Ao?mblogid=FydEHo1Ao&luicode=10000011&lfid=1076031410812623"
898,"4176532949806599","萼距花和长春花，南方的绿篱里面特别常见的小花，很漂亮。后者是有毒的，不要去招惹它。","41","28",10,"https://m.weibo.cn/status/Fw6YeF98X?mblogid=Fw6YeF98X&luicode=10000011&lfid=1076031410812623"
899,"4176509805191851","#一点植物学#找妈妈系列又上线了！这回是谁在找妈妈呢？橘？！橙？！橘子、柚子、柠檬、西柚和金橘，谁才是橘橙的妈妈？辈分、身份、亲情、爱情，柑橘这一大家的关系剪不断理还乱，一言难尽的家族关系~反正，第一次看完，我身边的小伙伴都呆住了，余音绕梁，三日不绝！ [小橘橙找妈妈] 拍摄坐标：玉米 ...全文","302","120",208,"https://m.weibo.cn/status/Fw6mUlMDx?mblogid=Fw6mUlMDx&luicode=10000011&lfid=1076031410812623"
900,"4176463177958188","一条生命的弧线
=
=
=
.
.
.
.
.
.
.
勺子带出的米粥，哪里都有简而美的图案。","80","55",13,"https://m.weibo.cn/status/Fw59HxohS?mblogid=Fw59HxohS&luicode=10000011&lfid=1076031410812623"
901,"4176342075934346","发布了头条文章：《长芽和变绿，那个土豆是有毒的？》 长芽和变绿，那个土豆是有毒的？","242","66",242,"https://m.weibo.cn/status/Fw20noTNg?mblogid=Fw20noTNg&luicode=10000011&lfid=1076031410812623"
902,"4176269694184229","#V影响力峰会# #科学护卫队#方便火锅并不会引起明火。主要是两个维度的反应，首先是石灰和水的反应，接下来是铝粉镁粉铁粉和碳粉混合物的反应。但是其中铝粉，镁粉和碳粉反应的时候有可能产生一氧化碳以及蒸汽引发了火警。
关于自热火锅有几点看法。
好处：很方便，加水就热，解决很多单（懒 ...全文","60","25",22,"https://m.weibo.cn/status/Fw07Dhyvz?mblogid=Fw07Dhyvz&luicode=10000011&lfid=1076031410812623"
903,"4176232528947680","饭前要洗手的代言人啊，这个要给幼儿园小朋友当榜样哦。","34","7",18,"https://m.weibo.cn/status/FvZ9GBxHq?mblogid=FvZ9GBxHq&luicode=10000011&lfid=1076031410812623"
904,"4176227016699762","没关系，白丝（不是黑丝哦）才是蘑菇的本体，放心吃吧。","56","22",13,"https://m.weibo.cn/status/FvZ0Ns6UG?mblogid=FvZ0Ns6UG&luicode=10000011&lfid=1076031410812623"
905,"4176226673383509","回复@小凉田田:关键是好品种没跟上，像千雪，王林都是超级优秀的品种，然而国内的种植寥寥。//@小凉田田:因为收益底 一些品种已经陆续被果农淘汰点换收益高的富士，市场上苹果种类还是太单一","20","24",17,"https://m.weibo.cn/status/FvZ0feccJ?mblogid=FvZ0feccJ&luicode=10000011&lfid=1076031410812623"
906,"4176222655806776","#V影响力峰会# #科学护卫队###植得吃水果# 日本的天价水果不一定都有道理，但是这个天价苹果我服，这种叫千雪的品种实在是有些神奇，怎么说呢？
在一种苹果身上吃出富士和花牛的口感，并且有特别强烈的花香和果香，我当然服。为啥国内不种呢？千篇一律的富士苹果应该改改了。说到底，中国对果树育种者 ...全文","78","54",28,"https://m.weibo.cn/status/FvYTLomBG?mblogid=FvYTLomBG&luicode=10000011&lfid=1076031410812623"
907,"4176181748762706","这就是芽变的力量，人家月季不太喜欢红衣服，喜欢低调。当然，过两天也可能就换回去了。（深紫色的来源就是花青素太多了，紫到发黑了。）","65","24",9,"https://m.weibo.cn/status/FvXPMALzY?mblogid=FvXPMALzY&luicode=10000011&lfid=1076031410812623"
908,"4180792416179583","渔家清晨","247","27",4,"https://m.weibo.cn/status/FxTMlpVAH?mblogid=FxTMlpVAH&luicode=10000011&lfid=1076031410812623"
909,"4180642692056507","吃水果到这程度真的是醉了，作为一个吃提子必须吐籽的人无法理解","92","73",14,"https://m.weibo.cn/status/FxPSR8CZt?mblogid=FxPSR8CZt&luicode=10000011&lfid=1076031410812623"
910,"4180528602808205","确实是无患子果，黏黏的果子。还有茶梅和红枫","42","22",3,"https://m.weibo.cn/status/FxMUQbMxD?mblogid=FxMUQbMxD&luicode=10000011&lfid=1076031410812623"
911,"4180493585038393","#V影响力峰会##科学护卫队##一点植物学# 木本曼陀罗，一般大家听说过的都是草本的曼陀罗哦。木本曼陀罗的花要大一些，并且它的花是下垂的。下垂的花朵是为了特殊的传粉者所准备的，奶油色的花朵也是昆虫所喜欢的。这个颜色可能大家看起来也有食欲，但是，还是不要尝试了，它还是有很强的毒性的。看看就 ...全文","70","25",12,"https://m.weibo.cn/status/FxM0ml8Ip?mblogid=FxM0ml8Ip&luicode=10000011&lfid=1076031410812623"
912,"4180482608330823","12波斯婆婆纳3某种女贞4香菜，对，就是那个超级超级让人无所适从的香菜5萝卜、萝卜开花就这样","61","52",7,"https://m.weibo.cn/status/FxLIEyXe7?mblogid=FxLIEyXe7&luicode=10000011&lfid=1076031410812623"
913,"4180459518375588","科学接地气，从微博开始。","94","11",11,"https://m.weibo.cn/status/FxL7pz8S8?mblogid=FxL7pz8S8&luicode=10000011&lfid=1076031410812623"
914,"4180447120164380","#V影响力峰会##让知识有价#压箱底的知识，是还给老师，还是换成真金白银？12月7日 ，我会参加微博V影响力峰会内容变现生态论坛，还会上一个圆桌~~好棒~~~等大家来聊聊。","94","10",5,"https://m.weibo.cn/status/FxKNq0GLi?mblogid=FxKNq0GLi&luicode=10000011&lfid=1076031410812623"
915,"4180445245988033","名字感觉像游戏装备的植物，活血丹","67","14",12,"https://m.weibo.cn/status/FxKKop7Lb?mblogid=FxKKop7Lb&luicode=10000011&lfid=1076031410812623"
916,"4180134829847234","#V影响力峰会##科学护卫队##一点植物学# 贵州某地路边一丢丢的小紫花，虽然视频里看着感觉挺大的。但是，当史军老师的手指出现的时候，就会发现原来花花这么袖珍！它们就叫做一点红，是一种菊科的小野草，在秋末冬初盛开，所以当它出现的时候就说明冬天大约要来了。[一点红] 拍摄坐标：贵州某地路边 本 ...全文","209","38",33,"https://m.weibo.cn/status/FxCFIFjIm?mblogid=FxCFIFjIm&luicode=10000011&lfid=1076031410812623"
917,"4180060787127419","早安，水镇里的情调早餐","238","42",4,"https://m.weibo.cn/status/FxAKitUan?mblogid=FxAKitUan&luicode=10000011&lfid=1076031410812623"
918,"4179924644115008","#植物人的深夜放毒时间# 牛床 昆山·千灯古镇","75","30",0,"https://m.weibo.cn/status/FxxcIhgv6?mblogid=FxxcIhgv6&luicode=10000011&lfid=1076031410812623"
919,"4179821058216222","冰糖心=苹果水心病不是糖度上升，是酸度会下降","91","40",40,"https://m.weibo.cn/status/FxuvDytpI?mblogid=FxuvDytpI&luicode=10000011&lfid=1076031410812623"
920,"4179781828852262","#V影响力峰会##科学护卫队##一点植物学# 嚯，远看这一簇簇毛茸茸的紫色小花花，很是可爱。它们呢就是墨西哥鼠尾草。跟我们平常见到的蓝花鼠尾草、一串儿红是一大家子成员。墨西哥鼠尾草是非常有识别特征的，它的花萼片是毛茸茸的，跟我穿的抓绒衣服差不多呢。它的花期非常的长从春天一直可以开到冬天， ...全文","56","7",9,"https://m.weibo.cn/status/FxtumB8Sq?mblogid=FxtumB8Sq&luicode=10000011&lfid=1076031410812623"
921,"4179774224293767","回复@呼扇呼扇大米糕:我只想冷眼旁观，沙子存水这不难，但是水从哪儿来？沙漠戈壁有适合的植被类型，就是以梭梭、骆驼刺为代表的荒漠植物。农作物的耗水量是它们的数十倍，上百倍。在沙漠中种，高粱谷子种庄稼只会消耗宝贵水资源，造成更大的生态问题。","190","51",52,"https://m.weibo.cn/status/Fxti6i10j?mblogid=Fxti6i10j&luicode=10000011&lfid=1076031410812623"
922,"4179765528896398","紫薯粥听说要喝它，吓得脸绿了（其实是你们家的水偏碱性，花青素变绿色了）","58","15",7,"https://m.weibo.cn/status/Fxt44Bkmi?mblogid=Fxt44Bkmi&luicode=10000011&lfid=1076031410812623"
923,"4179759116627159","这种现象叫花序增生，鉴定完毕//@扒_Leng:@植物人史军 这个图是有点邪恶，但是我还是想知道到为什么会这样","54","17",8,"https://m.weibo.cn/status/FxsTJrO1F?mblogid=FxsTJrO1F&luicode=10000011&lfid=1076031410812623"
924,"4179716921195351","这是个好问题。石榴完全成熟是可以裂口的，再说这么好吃的果子落地下怎么会孤单呢？一下就进五脏庙了随着便便闯天涯","70","17",5,"https://m.weibo.cn/status/FxrNG50XR?mblogid=FxrNG50XR&luicode=10000011&lfid=1076031410812623"
